car,price,body,mileage,engV,engType,registration,year,model,drive
Opel,10499,other,160,2,Other,yes,2012,Vivaro груз.,front
Opel,8300,van,145,1.9,Diesel,yes,2006,Vivaro пасс.,front
Opel,8500,van,230,1.9,Diesel,yes,2004,Vivaro пасс.,
Opel,2550,sedan,195,2.2,Petrol,no,2000,Omega,rear
Opel,7350,hatch,188,1.3,Diesel,yes,2005,Astra H,front
Opel,7700,van,280,1.9,Diesel,yes,2003,Vivaro пасс.,front
Opel,3100,sedan,286,2,Petrol,yes,1994,Omega,rear
Opel,20800,sedan,151,2,Diesel,yes,2013,Insignia,front
Opel,3999,sedan,250,2.5,Petrol,yes,1997,Omega,rear
Opel,1499,sedan,260,2.5,Petrol,no,1997,Omega,front
Opel,9700,hatch,52,1.4,Petrol,yes,2012,Astra J,front
Opel,7400,vagon,230,1.3,Diesel,yes,2006,Astra H,front
Opel,4800,van,220,1.6,Gas,yes,2006,Combo груз.,front
Opel,10000,van,200,2,Diesel,yes,2007,Vivaro пасс.,front
Opel,11440,sedan,81,1.6,Petrol,yes,2013,Astra H,front
Opel,2500,van,251,1.4,Gas,yes,1996,Combo груз.,front
Opel,8000,vagon,191,1.3,Diesel,yes,2006,Astra H,front
Opel,18900,sedan,69,2,Petrol,yes,2011,Insignia,front
Opel,5350,sedan,250,2.2,Gas,yes,2000,Omega,rear
Opel,4500,van,184,1.3,Diesel,yes,2011,Combo груз.,front
Opel,3750,sedan,1,2,Petrol,yes,1995,Omega,rear
Opel,12950,van,230,2.5,Diesel,yes,2008,Vivaro пасс.,front
Opel,9700,other,230,2.5,Diesel,yes,2008,Vivaro пасс.,front
Opel,6950,hatch,127,1.6,Petrol,yes,2008,Astra H,
Opel,13999,van,180,2,Diesel,yes,2012,Vivaro пасс.,front
Opel,2600,other,369,2,Petrol,yes,1991,Vectra A,front
Opel,7400,sedan,182,1.8,Petrol,yes,2007,Vectra C,front
Opel,1699,vagon,241,1.7,Diesel,no,1998,Astra G,front
Opel,1800,vagon,390,2.3,Diesel,yes,1989,Omega,rear
Opel,4000,sedan,215,2,Petrol,yes,1997,Omega,rear
Opel,9500,other,157,2,Diesel,yes,2011,Vivaro груз.,front
Opel,2500,vagon,269,2.2,Diesel,no,2001,Omega,rear
Opel,1500,hatch,240,1.8,Petrol,no,1998,Vectra B,front
Opel,10800,hatch,168,1.7,Diesel,yes,2010,Astra J,front
Opel,4300,sedan,370,2,Gas,yes,1997,Omega,rear
Opel,11900,van,111,2,Diesel,yes,2013,Vivaro груз.,front
Opel,3500,sedan,250,2.2,Diesel,yes,2001,Omega,rear
Opel,4700,sedan,278,1.8,Gas,yes,1996,Vectra B,
Opel,5400,sedan,272,1.8,Petrol,yes,1998,Vectra B,front
Opel,8000,van,200,1.9,Diesel,yes,2003,Vivaro груз.,front
Opel,8000,sedan,280,2.5,Diesel,yes,1996,Omega,rear
Opel,5500,van,298,NA,Diesel,yes,2005,Combo пасс.,front
Opel,7600,van,239,2,Diesel,yes,2007,Vivaro груз.,front
Opel,5700,sedan,135,14,Petrol,yes,2005,Astra G,front
Opel,3700,sedan,355,1.6,Other,yes,1996,Vectra B,front
Opel,2100,vagon,111,1.4,Gas,yes,1988,Kadett,front
Opel,8700,van,197,1.9,Diesel,yes,2006,Vivaro пасс.,front
Opel,11600,sedan,64,1.7,Diesel,yes,2013,Astra H,front
Opel,2200,sedan,200,2,Gas,yes,1992,Vectra A,front
Opel,6750,van,94,1.3,Diesel,yes,2012,Combo груз.,
Opel,4399,hatch,177,1,Petrol,yes,2002,Corsa,front
Opel,4000,sedan,254,1.6,Petrol,yes,1997,Vectra B,front
Opel,14300,sedan,83,1.8,Gas,yes,2010,Insignia,front
Opel,1900,sedan,120,NA,Petrol,yes,1987,Kadett,
Opel,4250,sedan,265,2,Gas,yes,1999,Vectra B,front
Opel,9100,sedan,147,11.5,Petrol,yes,2008,Vectra C,front
Opel,2900,sedan,289,1.6,Petrol,yes,1992,Vectra B,front
Opel,3800,sedan,332,2,Gas,yes,1997,Omega,rear
Opel,4500,van,409,1.3,Diesel,yes,2005,Combo пасс.,front
Opel,7300,sedan,145,2.2,Petrol,yes,2003,Vectra C,front
Opel,2600,van,270,1.3,Diesel,no,2007,Combo пасс.,front
Opel,4700,hatch,252,1.4,Petrol,yes,2000,Astra G,front
Opel,10200,sedan,190,2.2,Petrol,yes,2008,Vectra C,front
Opel,1900,sedan,185,1.4,Gas,yes,1991,Kadett,front
Opel,5900,sedan,84,1.6,Gas,yes,2008,Astra G,front
Opel,6950,sedan,53,1.4,Petrol,yes,2006,Astra G,front
Opel,7200,other,212,2.2,Other,yes,2004,Vectra C,
Opel,1100,sedan,1,1.3,Petrol,yes,1988,Kadett,front
Opel,19200,vagon,160,2,Diesel,yes,2011,Insignia,full
Opel,5950,sedan,179,1.8,Gas,yes,2003,Vectra C,front
Opel,17300,vagon,220,2,Diesel,yes,2009,Insignia,front
Opel,9300,sedan,164,2.2,Gas,yes,2008,Vectra C,front
Opel,6300,other,114,1.7,Diesel,no,2012,Astra J,front
Opel,7200,sedan,167,2.2,Gas,yes,2002,Omega,rear
Opel,5500,vagon,243,1.4,Petrol,yes,2006,Combo пасс.,front
Opel,1520,sedan,219,1.6,Gas,no,1997,Vectra B,front
Opel,6550,sedan,240,3.2,Petrol,yes,2004,Vectra C,front
Opel,3600,vagon,162,1.7,Diesel,no,2007,Astra H,
Opel,3399,sedan,295,2,Gas,yes,1994,Omega,rear
Opel,5800,vagon,140,1.6,Petrol,yes,2004,Astra G,front
Opel,0,van,245,NA,Diesel,yes,1996,Combo груз.,front
Opel,9350,sedan,166,2.2,Petrol,yes,2009,Vectra C,front
Opel,6200,sedan,160,1.6,Gas,yes,2008,Astra G,front
Opel,10990,hatch,26,1.6,Petrol,yes,2013,Astra H,front
Opel,7550,hatch,230,1.3,Diesel,yes,2006,Astra H,front
Opel,3000,sedan,430,1.6,Gas,yes,1988,Vectra A,front
Opel,7200,sedan,189,3.2,Petrol,yes,2005,Vectra C,front
Opel,2600,sedan,234,2.2,Other,no,2002,Omega,front
Opel,13000,sedan,19,2.2,Petrol,yes,2007,Vectra C,front
Opel,3400,hatch,30,2,Petrol,yes,1990,Vectra A,front
Opel,10500,crossover,31,2.4,Petrol,yes,2013,Antara,full
Opel,8550,sedan,170,2.2,Petrol,yes,2007,Vectra C,front
Opel,3000,sedan,270,2,Gas,yes,1989,Vectra A,front
Opel,9600,van,184,2,Diesel,yes,2012,Vivaro груз.,front
Opel,2500,sedan,250,2,Gas,yes,1989,Omega,rear
Opel,7700,hatch,90,1.4,Petrol,yes,2006,Astra H,front
Opel,6500,sedan,187,2.2,Petrol,yes,2004,Vectra C,front
Opel,1750,hatch,110,1.2,Petrol,no,1998,Corsa,front
Opel,7700,van,154,1.3,Diesel,yes,2011,Combo пасс.,front
Opel,3500,vagon,238,2,Diesel,no,2004,Vectra C,front
Opel,6950,hatch,190,1.6,Gas,yes,2005,Astra H,front
Opel,6499,sedan,146,2.2,Diesel,yes,2003,Omega,rear
Opel,4800,van,128,NA,Other,yes,2008,Combo груз.,
Opel,4900,vagon,251,1.8,Petrol,yes,1997,Vectra B,front
Opel,10700,van,250,2.5,Diesel,yes,2007,Vivaro пасс.,front
Opel,8600,hatch,108,1.2,Petrol,yes,2012,Corsa,front
Opel,3950,sedan,225,1.8,Petrol,yes,1998,Vectra B,front
Opel,9900,vagon,143,1.91,Diesel,yes,2008,Astra H,front
Opel,9100,hatch,106,2.2,Petrol,yes,2008,Vectra C,front
Opel,2950,vagon,278,2,Gas,yes,1995,Omega,rear
Opel,7300,sedan,184,1.8,Petrol,yes,2006,Vectra C,
Opel,4800,vagon,250,1.3,Diesel,yes,2006,Combo пасс.,front
Opel,4500,sedan,258,2,Gas,yes,1996,Omega,rear
Opel,8800,van,285,1.9,Diesel,yes,2004,Vivaro пасс.,front
Opel,11000,sedan,115,2.2,Petrol,yes,2007,Vectra C,front
Opel,6999,sedan,158,2.2,Petrol,yes,2004,Vectra C,front
Opel,10900,van,186,2,Diesel,yes,2007,Vivaro пасс.,front
Opel,5400,sedan,156,1.4,Petrol,yes,2006,Astra G,front
Opel,1899,vagon,259,2,Diesel,no,2002,Vectra B,front
Opel,5000,vagon,260,2.5,Diesel,yes,1997,Omega,rear
Opel,7800,van,260,2.5,Diesel,yes,2004,Vivaro груз.,front
Opel,8700,sedan,180,2.2,Gas,yes,2006,Vectra C,front
Opel,1400,sedan,430,1.6,Petrol,yes,1987,Kadett,front
Opel,9600,van,190,NA,Diesel,yes,2007,Vivaro пасс.,front
Opel,5200,sedan,202,3.2,Petrol,yes,2004,Vectra C,front
Opel,6800,sedan,250,3.2,Gas,yes,2004,Vectra C,front
Opel,5600,hatch,320,2.5,Gas,yes,1997,Vectra B,front
Opel,5650,sedan,285,1.6,Petrol,yes,2001,Astra G,front
Opel,5700,van,253,1.7,Diesel,yes,2003,Combo пасс.,front
Opel,7950,sedan,180,2.2,Other,yes,2007,Vectra C,front
Opel,4300,sedan,1,2,Gas,yes,1995,Omega,rear
Opel,6300,sedan,128,1.6,Petrol,yes,2007,Astra G,front
Opel,10000,other,211,1.9,Diesel,yes,2006,Vivaro пасс.,front
Opel,1800,sedan,1,2,Gas,no,1999,Omega,rear
Opel,1850,sedan,270,2,Petrol,no,1999,Vectra B,front
Opel,5200,sedan,230,2.2,Gas,yes,2000,Omega,rear
Opel,3000,hatch,300,1.6,Gas,yes,1991,Astra F,front
Opel,4500,vagon,240,1.4,Petrol,yes,2001,Astra G,front
Opel,11000,van,160,2.2,Petrol,yes,2006,Zafira,
Opel,1300,sedan,30,1.6,Gas,yes,1986,Kadett,front
Opel,6800,vagon,246,2.2,Diesel,yes,2003,Omega,rear
Opel,17555,vagon,191,NA,Diesel,yes,2009,Insignia,front
Opel,10800,van,164,2,Diesel,yes,2011,Vivaro груз.,front
Opel,7800,van,220,1.8,Petrol,yes,2007,Zafira,front
Opel,9141,van,176,1.3,Diesel,yes,2012,Combo груз.,front
Opel,1150,vagon,232,1.8,Gas,no,1999,Vectra B,front
Opel,1800,vagon,29,1.6,Petrol,yes,1990,Kadett,front
Opel,1550,sedan,215,1.6,Petrol,no,1996,Vectra B,front
Opel,9500,sedan,167,2.2,Petrol,yes,2008,Vectra C,front
Opel,3100,hatch,245,1,Gas,yes,1990,Corsa,front
Opel,5500,sedan,120,NA,Petrol,yes,2007,Astra G,front
Opel,10700,van,185,2,Diesel,yes,2008,Vivaro пасс.,front
Opel,9600,hatch,85,1.6,Petrol,yes,2012,Astra H,front
Opel,9700,hatch,61,1.2,Petrol,yes,2012,Corsa,front
Opel,4650,other,230,1.7,Diesel,yes,2003,Combo пасс.,front
Opel,7800,other,212,2.2,Petrol,yes,2007,Vectra C,front
Opel,9299,hatch,140,1.8,Gas,yes,2007,Astra H,front
Opel,4900,hatch,194,1.6,Gas,yes,2002,Astra G,front
Opel,5500,vagon,300,1.6,Petrol,yes,2001,Astra G,front
Opel,7300,hatch,116,1.4,Gas,yes,2007,Astra H,front
Opel,6200,van,220,1.3,Diesel,yes,2008,Combo пасс.,front
Opel,2300,hatch,200,1.8,Gas,no,2000,Vectra B,front
Opel,2500,hatch,211,1.8,Petrol,yes,1994,Vectra A,front
Opel,2800,sedan,1,2,Gas,yes,1988,Omega,rear
Opel,9200,van,170,1.9,Diesel,yes,2006,Vivaro пасс.,front
Opel,10800,van,173,2,Diesel,yes,2011,Vivaro груз.,front
Opel,13700,van,131,2,Diesel,yes,2009,Vivaro пасс.,front
Opel,15900,other,84,2,Diesel,yes,2010,Vivaro пасс.,front
Opel,2400,sedan,333,2,Diesel,no,2000,Omega,rear
Opel,3350,sedan,300,1.8,Petrol,yes,1997,Vectra B,front
Opel,1750,sedan,247,1.6,Petrol,no,1996,Vectra B,front
Opel,5200,sedan,218,1.6,Gas,yes,2002,Astra G,front
Opel,2500,vagon,400,1.4,Petrol,yes,1991,Kadett,front
Opel,9350,van,143,2,Other,yes,2011,Vivaro груз.,front
Opel,2200,vagon,210,2.5,Diesel,no,2001,Omega,rear
Opel,0,van,160,1.4,Gas,yes,2009,Combo пасс.,front
Opel,4000,sedan,144,2.2,Petrol,no,2004,Vectra C,front
Opel,1390,hatch,270,NA,Petrol,no,1997,Vectra B,front
Opel,1400,sedan,1,2,Petrol,yes,1988,Omega,rear
Opel,9300,sedan,189,1.6,Petrol,yes,2011,Astra H,front
Opel,2700,sedan,278,2,Gas,yes,1991,Omega,rear
Opel,3500,sedan,398,1.8,Gas,yes,1995,Vectra A,front
Opel,2800,sedan,319,2,Petrol,yes,1989,Vectra A,front
Opel,3500,hatch,22,2.2,Diesel,no,2003,Vectra C,front
Opel,9950,van,161,2,Diesel,yes,2013,Vivaro груз.,front
Opel,1400,other,2,1.3,Petrol,yes,1986,Kadett,front
Opel,2000,vagon,95,1.6,Petrol,yes,1990,Kadett,front
Opel,8800,other,171,2,Diesel,yes,2008,Vivaro груз.,front
Opel,3500,hatch,250,1.8,Gas,yes,1995,Vectra A,front
Opel,6850,vagon,212,2.5,Diesel,yes,2002,Omega,rear
Opel,7500,hatch,120,1.6,Petrol,yes,2008,Astra H,front
Opel,5600,sedan,196,1.4,Petrol,yes,2006,Astra G,front
Opel,6500,sedan,150,1.4,Gas,yes,2007,Astra G,front
Opel,7200,sedan,240,2.2,Other,yes,2004,Vectra C,front
Opel,9000,van,150,2.5,Diesel,yes,2011,Vivaro груз.,front
Opel,3000,sedan,156,2,Gas,yes,1997,Omega,rear
Opel,16500,sedan,169,2,Petrol,yes,2010,Insignia,full
Opel,7600,van,97,1.8,Petrol,yes,2007,Zafira,front
Opel,2100,other,194,2,Diesel,no,2000,Astra G,front
Opel,6700,crossover,290,2.4,Gas,yes,1997,Frontera,full
Opel,14500,vagon,95,1.4,Petrol,yes,2012,Insignia,front
Opel,6300,van,169,1.3,Diesel,yes,2009,Combo пасс.,front
Opel,6850,van,117,1.3,Diesel,yes,2012,Combo груз.,front
Opel,9100,sedan,138,2.2,Gas,yes,2008,Vectra C,front
Opel,1050,sedan,300,1.6,Petrol,yes,1982,Ascona,front
Opel,6900,sedan,156,2.2,Petrol,yes,2004,Vectra C,front
Opel,2800,sedan,254,2,Petrol,yes,1990,Omega,rear
Opel,10999,hatch,86,1.3,Diesel,yes,2012,Astra J,front
Opel,7300,sedan,221,1.8,Gas,yes,2005,Vectra C,front
Opel,8600,van,235,1.9,Diesel,yes,2005,Vivaro пасс.,front
Opel,600,hatch,58,1.3,Petrol,yes,1986,Kadett,front
Opel,6850,other,52,1.4,Petrol,yes,2012,Combo груз.,
Opel,7400,sedan,250,2.2,Diesel,yes,2005,Vectra C,front
Opel,8900,sedan,110,2.2,Petrol,yes,2008,Vectra C,front
Opel,5500,van,182,1.3,Diesel,yes,2007,Combo пасс.,front
Opel,4000,vagon,320,1.9,Diesel,no,2005,Vectra C,front
Opel,3800,hatch,169,1,Petrol,yes,2000,Corsa,front
Opel,11500,sedan,125,2.8,Petrol,yes,2008,Vectra C,front
Opel,4900,sedan,300,1.8,Gas,yes,1998,Vectra B,front
Opel,5300,hatch,1,2,Gas,yes,1997,Vectra B,front
Opel,0,vagon,255,1.6,Petrol,yes,1994,Astra F,front
Opel,5700,sedan,170,1.4,Gas,yes,2005,Astra G,front
Opel,6100,sedan,193,1.4,Petrol,yes,2007,Astra G,front
Opel,7000,vagon,115,1.7,Diesel,yes,2009,Astra G,front
Opel,7100,hatch,201,1.6,Gas,yes,2005,Astra H,front
Opel,10800,van,220,2,Diesel,yes,2006,Vivaro пасс.,front
Opel,7290,sedan,209,2.2,Petrol,yes,2004,Vectra C,front
Opel,8500,sedan,230,2.2,Petrol,yes,2006,Vectra C,front
Opel,6490,van,290,1.9,Diesel,yes,2004,Vivaro пасс.,front
Opel,7800,other,140,NA,Diesel,yes,2008,Astra H,front
Opel,4400,other,280,1.8,Petrol,yes,1996,Vectra B,front
Opel,1250,sedan,200,1.6,Petrol,no,1996,Vectra B,front
Opel,4900,van,240,1.3,Diesel,yes,2006,Combo пасс.,front
Opel,1400,vagon,200,1.6,Petrol,no,1998,Vectra B,front
Opel,3800,sedan,327,1.8,Petrol,yes,1998,Vectra B,front
Opel,3999,van,230,1.7,Diesel,yes,1999,Combo груз.,front
Opel,11550,sedan,48,2.2,Petrol,yes,2009,Vectra C,front
Opel,3500,vagon,392,1.7,Diesel,yes,1999,Astra G,front
Opel,3100,sedan,230,2,Diesel,yes,1998,Vectra B,front
Opel,5850,van,206,1.3,Diesel,yes,2011,Combo груз.,front
Opel,3600,sedan,400,1.6,Gas,yes,1991,Vectra A,front
Opel,8700,van,305,1.9,Diesel,yes,2005,Vivaro пасс.,front
Opel,4450,vagon,165,1.6,Petrol,yes,2000,Astra G,front
Opel,6150,sedan,87,1.4,Gas,yes,2007,Astra G,front
Opel,2150,hatch,300,1.8,Gas,yes,1987,Kadett,front
Opel,1099,sedan,250,1.8,Petrol,no,1996,Vectra B,front
Opel,11700,hatch,30,1.6,Gas,yes,2014,Astra H,front
Opel,7800,sedan,171,2.2,Petrol,yes,2006,Vectra C,front
Opel,4900,sedan,130,1.4,Gas,yes,2007,Astra G,front
Opel,12350,van,159,2,Diesel,yes,2010,Vivaro пасс.,front
Opel,1500,other,150,1.6,Other,no,1996,Tigra,front
Opel,1900,vagon,250,2,Diesel,no,2000,Vectra B,front
Opel,3900,vagon,370,2,Gas,yes,1994,Omega,rear
Opel,2900,sedan,281,1.6,Petrol,yes,1990,Vectra A,front
Opel,9000,other,156,2,Diesel,yes,2007,Vivaro груз.,front
Opel,2450,vagon,290,1.4,Petrol,yes,1994,Astra F,front
Opel,15000,sedan,123,2,Petrol,yes,2009,Insignia,front
Opel,8399,hatch,129,1.3,Diesel,yes,2007,Astra H,front
Opel,500,sedan,350,2,Petrol,yes,1990,Omega,rear
Opel,7200,hatch,160,1.6,Petrol,yes,2005,Astra H,front
Opel,5100,vagon,270,1.7,Diesel,yes,2003,Astra G,front
Opel,10999,sedan,1,1.4,Petrol,yes,2008,Astra G,front
Opel,8400,other,124,1.6,Petrol,yes,2008,Astra H,
Opel,4800,sedan,220,2,Petrol,yes,1997,Vectra B,front
Opel,4999,sedan,212,2.2,Gas,yes,2000,Vectra B,front
Opel,3200,hatch,386,2,Gas,yes,1995,Vectra B,front
Opel,1250,vagon,99,2,Diesel,no,1999,Astra G,front
Opel,2850,sedan,304,2,Petrol,yes,1992,Vectra A,front
Opel,3299,vagon,263,1.6,Petrol,yes,1998,Astra F,front
Opel,10600,vagon,110,1.3,Diesel,yes,2013,Astra J,front
Opel,6000,other,240,2,Petrol,yes,1992,Calibra,front
Opel,1300,sedan,250,2.2,Petrol,yes,1986,Rekord,rear
Opel,2150,sedan,260,1.8,Petrol,yes,1988,Omega,rear
Opel,12400,van,214,2,Diesel,yes,2008,Vivaro пасс.,front
Opel,3300,hatch,10,1.8,Gas,yes,1993,Vectra A,front
Opel,1600,sedan,270,2,Gas,yes,1988,Omega,rear
Opel,9500,van,152,1.9,Diesel,yes,2004,Vivaro пасс.,front
Opel,9500,sedan,126,2.2,Petrol,yes,2007,Vectra C,front
Opel,11100,other,126,2,Diesel,yes,2011,Vivaro груз.,
Opel,8150,vagon,180,1.3,Diesel,yes,2008,Astra H,front
Opel,2900,sedan,294,1.6,Petrol,yes,1992,Vectra A,front
Opel,9550,hatch,67,1.6,Petrol,yes,2012,Astra H,front
Opel,2754,hatch,297,1,Gas,yes,2000,Corsa,front
Opel,5600,sedan,170,3.2,Petrol,yes,2002,Omega,rear
Opel,10800,van,136,2,Diesel,yes,2012,Vivaro груз.,front
Opel,5400,sedan,185,2,Petrol,yes,1998,Vectra B,front
Opel,5400,vagon,213,1.7,Diesel,yes,2004,Combo пасс.,front
Opel,4699,sedan,302,2.5,Gas,yes,1997,Omega,rear
Opel,1399,vagon,267,1.7,Diesel,no,1998,Astra G,front
Opel,7900,vagon,100,1.3,Diesel,yes,2010,Astra H,front
Opel,19200,hatch,54,1.4,Other,yes,2012,Ampera,front
Opel,499,sedan,230,1.6,Petrol,no,1996,Vectra B,front
Opel,510,vagon,200,NA,Petrol,no,1997,Vectra B,front
Opel,4750,vagon,272,1.8,Petrol,yes,1998,Vectra B,front
Opel,750,hatch,50,1.3,Gas,no,1988,Kadett,front
Opel,5500,other,180,1.3,Diesel,yes,2009,Combo груз.,front
Opel,2150,sedan,225,1.6,Gas,no,1996,Vectra B,front
Opel,1950,vagon,200,2,Diesel,no,2001,Vectra B,
Opel,3600,other,250,2,Petrol,yes,1992,Calibra,front
Opel,1600,other,570,99.99,Gas,yes,1986,Kadett,
Opel,9800,hatch,50,1.2,Petrol,yes,2013,Corsa,front
Opel,920,hatch,24,1.3,Petrol,yes,1989,Kadett,front
Opel,3799,vagon,251,1,Gas,yes,2001,Agila,front
Opel,5700,van,245,1.3,Diesel,yes,2007,Combo пасс.,front
Opel,11700,hatch,30,1.6,Gas,yes,2014,Astra H,front
Opel,2900,hatch,1,1.4,Petrol,yes,1992,Astra F,front
Opel,9399,van,184,2,Diesel,yes,2010,Vivaro груз.,front
Opel,9900,van,200,2,Diesel,yes,2010,Vivaro груз.,front
Opel,500,sedan,200,2,Petrol,no,1997,Vectra B,front
Opel,2800,vagon,241,2.2,Gas,no,2002,Omega,rear
Opel,1600,hatch,59,1.2,Gas,yes,1990,Corsa,front
Opel,2000,vagon,200,1.6,Gas,no,2004,Zafira,front
Opel,3999,other,1,2,Petrol,yes,1979,Manta,rear
Opel,4500,crossover,290,2,Petrol,yes,1995,Frontera,full
Opel,4050,sedan,264,2,Petrol,yes,1998,Omega,rear
Opel,20120,sedan,0,1.6,Diesel,yes,2016,Astra J,front
Opel,10800,other,228,2,Diesel,yes,2007,Vivaro пасс.,front
Opel,4450,sedan,220,3,Gas,yes,1995,Omega,rear
Opel,17500,sedan,147,2,Diesel,yes,2009,Insignia,front
Opel,10450,van,98,2,Diesel,yes,2013,Vivaro груз.,front
Other-Retro,12700,crossover,60,4.2,Diesel,yes,1987,Классические,
Peugeot,8500,van,135,1.6,Diesel,yes,2009,Partner пасс.,front
Peugeot,8300,vagon,135,2,Petrol,yes,2008,307,front
Peugeot,6000,sedan,171,2,Petrol,yes,2006,407,front
Peugeot,17895.15,hatch,0,1.6,Diesel,yes,2016,308,front
Peugeot,6800,hatch,146,1.6,Petrol,yes,2007,207,front
Peugeot,5500,hatch,127,1.4,Petrol,yes,2006,207,front
Peugeot,8450,van,230,1.6,Diesel,yes,2008,Partner пасс.,front
Peugeot,5700,hatch,250,1.4,Gas,yes,2008,207,front
Peugeot,6799,other,126,1.6,Diesel,yes,2009,Partner пасс.,front
Peugeot,17598.75,vagon,0,1.6,Diesel,yes,2016,Partner пасс.,front
Peugeot,12800,hatch,56,1.6,Diesel,yes,2013,308,front
Peugeot,6900,hatch,132,1.4,Gas,yes,2010,207,front
Peugeot,12000,hatch,23,1.6,Petrol,yes,2012,207,front
Peugeot,12900,van,94,1.6,Diesel,yes,2012,3008,
Peugeot,4700,van,245,1.6,Diesel,yes,2006,Partner пасс.,front
Peugeot,19500,crossover,90,1.6,Diesel,yes,2014,3008,front
Peugeot,6400,hatch,198,1.4,Gas,yes,2008,207,front
Peugeot,3900,van,220,1.9,Diesel,yes,2007,Partner груз.,
Peugeot,28000,other,32,1.6,Petrol,yes,2013,RCZ,front
Peugeot,4300,other,149,1.4,Petrol,yes,2008,Partner груз.,front
Peugeot,11000,crossover,110,1.6,Gas,yes,2013,3008,front
Peugeot,7500,hatch,530,1,Petrol,yes,2012,107,front
Peugeot,6900,van,162,1.6,Diesel,yes,2008,Partner груз.,front
Peugeot,8450,van,95,1.6,Diesel,yes,2012,Partner груз.,front
Peugeot,11700,vagon,100,1.6,Diesel,yes,2013,308,front
Peugeot,4150,other,130,1.9,Diesel,yes,2006,Partner пасс.,front
Peugeot,17800,sedan,90,2,Diesel,yes,2013,508,front
Peugeot,7300,hatch,86,1.4,Petrol,yes,2011,207,front
Peugeot,11200,sedan,59,1.6,Petrol,yes,2013,301,front
Peugeot,4800,van,170,1.9,Diesel,yes,2011,Partner груз.,front
Peugeot,13300,crossover,58,1.6,Other,yes,2013,3008,
Peugeot,5390,sedan,83,1.4,Petrol,yes,2009,206,
Peugeot,9300,hatch,49,1,Petrol,yes,2014,107,front
Peugeot,9700,vagon,148,1.6,Other,yes,2008,Partner пасс.,front
Peugeot,12500,other,225,2.2,Diesel,yes,2011,Boxer груз.,front
Peugeot,16042.65,hatch,1,1.6,Diesel,yes,2015,308,front
Peugeot,9600,van,150,1.6,Diesel,yes,2010,Partner пасс.,front
Peugeot,21900,other,17,1.6,Petrol,yes,2011,RCZ,front
Peugeot,14000,vagon,45,1.6,Diesel,yes,2013,Partner пасс.,front
Peugeot,5800,van,180,1.9,Diesel,yes,2007,Partner пасс.,
Peugeot,6300,hatch,176,1.6,Gas,yes,2005,307,full
Peugeot,6300,other,112,1.6,Diesel,yes,2007,Partner пасс.,front
Peugeot,5700,hatch,137,1.4,Petrol,yes,2007,206,front
Peugeot,5800,sedan,86,1.4,Petrol,yes,2008,206,front
Peugeot,19000,crossover,13,1.6,Petrol,yes,2015,2008,front
Peugeot,6928.35,hatch,68,1,Petrol,yes,2012,107,front
Peugeot,9800,vagon,170,1.6,Diesel,yes,2011,308,front
Peugeot,7000,vagon,191,1.8,Gas,yes,2006,407,front
Peugeot,6000,sedan,240,1.8,Petrol,yes,2005,407,front
Peugeot,5800,vagon,86,2,Diesel,yes,2003,Partner пасс.,front
Peugeot,19080.75,crossover,0,1.2,Petrol,yes,2016,2008,front
Peugeot,0,van,56,1.6,Petrol,yes,2011,Partner груз.,front
Peugeot,5500,other,197,1.8,Gas,yes,2005,407,front
Peugeot,7700,van,170,2,Diesel,yes,2007,Expert пасс.,front
Peugeot,9600,vagon,98,1.6,Diesel,yes,2010,308,front
Peugeot,13700,van,77,1.6,Diesel,yes,2011,3008,front
Peugeot,4300,van,217,1.9,Diesel,yes,1999,Expert пасс.,front
Peugeot,5700,sedan,400,1.8,Gas,yes,2005,407,front
Peugeot,5850,van,248,2,Diesel,yes,2006,Partner пасс.,front
Peugeot,2449,other,200,1.6,Gas,no,2000,306,front
Peugeot,5400,van,208,1.9,Diesel,yes,2005,Expert пасс.,
Peugeot,5800,van,188,1.6,Diesel,yes,2012,Partner груз.,front
Peugeot,26000,sedan,6,2,Diesel,yes,2014,508,
Peugeot,8900,other,92,1.6,Petrol,yes,2004,206,front
Peugeot,5600,other,126,1.6,Diesel,yes,2012,Partner груз.,front
Peugeot,7500,hatch,112,1.4,Gas,yes,2010,207,front
Peugeot,4800,van,362,2,Diesel,yes,2002,Expert пасс.,front
Peugeot,5250,van,240,2,Diesel,yes,2004,Expert пасс.,front
Peugeot,5350,van,188,1.9,Diesel,yes,2004,Partner пасс.,front
Peugeot,14799,vagon,130,1.6,Diesel,yes,2012,508,front
Peugeot,11900,hatch,117,1.6,Diesel,yes,2011,308,front
Peugeot,9200,hatch,39,1,Petrol,yes,2012,107,front
Peugeot,11200,sedan,105,1.6,Diesel,yes,2013,301,front
Peugeot,11500,sedan,146,2,Petrol,yes,2010,407,front
Peugeot,7800,van,167,2.2,Diesel,yes,2008,Boxer груз.,front
Peugeot,2800,sedan,244,2,Gas,yes,1990,605,front
Peugeot,7650,other,186,1.6,Diesel,no,2012,308,front
Peugeot,9500,other,39,1.6,Petrol,yes,2009,308,front
Peugeot,18000,other,88,1.6,Petrol,yes,2010,RCZ,front
Peugeot,6300,van,270,2,Diesel,yes,2005,Expert пасс.,front
Peugeot,6900,van,247,1.6,Diesel,yes,2007,Expert пасс.,front
Peugeot,6199,vagon,250,1.6,Petrol,yes,2003,307,front
